sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
I-H-116990-T1-1-D1-1	51	1	219155789	219482045	0.933655041	0.008142495	0.347955342	4.212369345	4	0	0.727997723	4	1	0.272002277	0.106920537	0.106707248	0.500405125	0.904481702	4	0	0.863998861	4	2	0.136001139	0.053460269	0.053353624	0.750202562	0.952240851	3	0	0.799057114	3	1	0.200942886	0.080278131	0.080117989	0.628175926	0.931564904	3	0	0.899528557	3	2	0.100471443	0.040139066	0.040058994	0.814087963	0.965782452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	52	1	219492307	228459109	0.747161692	1	0.359644119	4.246851067	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	53	1	228461129	229759448	0.593384697	1	0.718534875	5.453769663	3	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	54	1	229762054	231263203	0.739301448	1	0.428643868	4.456191162	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	55	1	231263590	245122971	0.943579179	5.32E-151	-1.50319974	1.148502844	1	0	0.952589185	1	1	0.047410815	0.001858632	0.001815237	0.949154744	0.956231602	1	0	0.976294592	1	2	0.023705408	0.000929316	0.00092703	0.974504637	0.978050386	2	0	0.89279471	2	1	0.10720529	0.003693101	0.003684016	0.885681428	0.899772235	2	0	0.946397355	2	2	0.053602645	0.001846551	0.001860062	0.942694401	0.950134773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	56	1	245123088	245284307	0.711118964	0.008358892	-1.489590843	1.159637556	1	0	0.60158615	1	1	0.39841385	0.152766945	0.156398453	0.242387405	0.839572452	1	0	0.800793075	1	2	0.199206925	0.076383472	0.078199227	0.621193702	0.919786226	0	0	0.980748507	1	0	0.019251493	0.012768655	0.017167463	0.936025774	0.995807912	0	0	0.990374254	2	0	0.009625746	0.006384328	0.008583731	0.968012887	0.997903956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	57	1	245286390	249230318	0.936288361	1.90E-43	-1.592171512	1.078238399	1	0	0.944227937	1	1	0.055772063	0.004171087	0.0041635	0.935696904	0.952149188	1	0	0.972113968	1	2	0.027886032	0.002085543	0.00208175	0.967848452	0.976074594	2	0	0.87618091	2	1	0.12381909	0.00828795	0.008246357	0.860249891	0.892687752	2	0	0.938090455	2	2	0.061909545	0.004143975	0.004123179	0.930124946	0.946343876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	58	2	11320	47011	0.873368818	0.095911272	-0.569604591	2.217647076	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	59	2	76379	602292	0.530582436	8.09E-06	-0.535664499	2.271063869	1	1	0.867984302	2	1	0.132015698	0.031077183	0.032187395	0.799232088	0.92513903	0	1	0.433992151	2	1	0.566007849	0.015538591	0.016093698	0.399616044	0.462569515	1	1	0.933992151	3	1	0.066007849	0.015538591	0.016093698	0.899616044	0.962569515	2	1	0.232075829	2	2	0.767924171	0.04833179	0.049706847	0.136896731	0.332864542	2	0	0.116037915	2	2	0.883962085	0.024165895	0.024853424	0.068448366	0.166432271	2	1	0.616037915	2	3	0.383962085	0.024165895	0.024853424	0.568448366	0.666432271
I-H-116990-T1-1-D1-1	60	2	610270	657652	0.981161604	0.476997996	-0.220675027	2.831636926	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	61	2	663483	906764	0.557023876	2.95E-06	-0.485311462	2.352663815	1	1	0.739150949	2	1	0.260849051	0.061283865	0.062343598	0.609326901	0.844233416	0	1	0.369575474	2	1	0.630424526	0.030641932	0.031171799	0.30466345	0.422116708	1	1	0.869575474	3	1	0.130424526	0.030641932	0.031171799	0.80466345	0.922116708	2	1	0.412186378	2	2	0.587813622	0.076991454	0.077757425	0.268014671	0.558787394	2	0	0.206093189	2	2	0.793906811	0.038495727	0.038878712	0.134007335	0.279393697	2	1	0.706093189	2	3	0.293906811	0.038495727	0.038878712	0.634007335	0.779393697
I-H-116990-T1-1-D1-1	62	2	910205	1000127	0.820786462	0.014244679	-0.605052483	2.163182744	2	0	0.573608009	2	1	0.426391991	0.175538198	0.172690027	0.146955694	0.845821143	2	0	0.786804004	2	2	0.213195996	0.087769099	0.086345014	0.573477847	0.922910571	1	0	0.79195169	1	1	0.20804831	0.088343331	0.086909928	0.577229841	0.928948738	1	0	0.895975845	1	2	0.104024155	0.044171665	0.043454964	0.788614921	0.964474369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	63	2	1010670	1146024	0.507953733	1	-0.578966694	2.203132266	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	64	2	1148576	1618370	0.864191946	8.82E-05	-0.605210823	2.162942449	2	0	0.696800693	2	1	0.303199307	0.084126188	0.083771774	0.502521714	0.836327974	2	0	0.848400346	2	2	0.151599654	0.042063094	0.041885887	0.751260857	0.918163987	1	0	0.853951028	1	1	0.146048972	0.042338293	0.042159927	0.756176001	0.924171099	1	0	0.926975514	1	2	0.073024486	0.021169146	0.021079963	0.878088	0.96208555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	65	2	1624834	1685605	0.502170759	1	-0.523867461	2.289926969	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	66	2	1691031	1735997	0.953834385	0.395225535	-0.584679913	2.194320778	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	67	2	1745203	2470295	0.517972404	0.018020425	-0.524958804	2.288175464	1	1	0.924447801	2	1	0.075552199	0.033029134	0.032046575	0.858362079	0.983171971	0	1	0.462223901	2	1	0.537776099	0.016514567	0.016023287	0.42918104	0.491585985	1	1	0.962223901	3	1	0.037776099	0.016514567	0.016023287	0.92918104	0.991585985	2	1	0.139704455	2	2	0.860295545	0.056834396	0.054987227	0.032473681	0.245790402	2	0	0.069852228	2	2	0.930147772	0.028417198	0.027493614	0.01623684	0.122895201	2	1	0.569852228	2	3	0.430147772	0.028417198	0.027493614	0.51623684	0.622895201
I-H-116990-T1-1-D1-1	68	2	2472174	2483453	0.998376623	1	-0.452109224	14.24713273	14	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	69	2	2484170	2601765	0.525028779	0.421554052	-0.563279937	2.227506133	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	70	2	2603338	2633388	0.997448166	1	-0.509991298	9.053881712	9	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	71	2	2639507	4178770	0.535194548	7.98E-15	-0.581980061	2.198480408	1	1	0.846567619	2	1	0.153432381	0.020986509	0.020688918	0.805079451	0.886733309	0	1	0.42328381	2	1	0.57671619	0.010493255	0.010344459	0.402539725	0.443366654	1	1	0.92328381	3	1	0.07671619	0.010493255	0.010344459	0.902539725	0.943366654	2	1	0.264773444	2	2	0.735226556	0.031451926	0.03095527	0.20242801	0.324670249	2	0	0.132386722	2	2	0.867613278	0.015725963	0.015477635	0.101214005	0.162335125	2	1	0.632386722	2	3	0.367613278	0.015725963	0.015477635	0.601214005	0.662335125
I-H-116990-T1-1-D1-1	72	2	4183357	4249548	0.847576808	0.037035137	-0.586635609	2.19131252	2	0	0.65113444	2	1	0.34886556	0.182639898	0.194120579	0.136594821	0.914365276	2	0	0.82556722	2	2	0.17443278	0.091319949	0.097060289	0.56829741	0.957182638	1	0	0.830968515	1	1	0.169031485	0.091917412	0.097695309	0.572015511	0.963445031	1	0	0.915484258	1	2	0.084515742	0.045958706	0.048847654	0.786007756	0.981722515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	73	2	4279882	6500443	0.528479766	3.93E-14	-0.573549657	2.211519243	1	1	0.877609157	2	1	0.122390843	0.017021339	0.017890625	0.843306519	0.910224991	0	1	0.438804578	2	1	0.561195422	0.00851067	0.008945313	0.42165326	0.455112495	1	1	0.938804578	3	1	0.061195422	0.00851067	0.008945313	0.92165326	0.955112495	2	1	0.21697953	2	2	0.78302047	0.026923404	0.026526225	0.168018799	0.272100273	2	0	0.108489765	2	2	0.891510235	0.013461702	0.01352632	0.079454695	0.133363103	2	1	0.608489765	2	3	0.391510235	0.013461702	0.01352632	0.579454695	0.633363103
I-H-116990-T1-1-D1-1	74	2	6505849	6598881	0.9103997	0.032538603	-0.504831305	2.320692341	2	0	0.815037652	2	1	0.184962348	0.089708535	0.086215841	0.631213527	0.967590493	2	0	0.907518826	2	2	0.092481174	0.044854267	0.043107921	0.815606764	0.983795247	3	0	0.716619012	3	1	0.283380988	0.134269342	0.129041727	0.441484162	0.944949233	3	0	0.858309506	3	2	0.141690494	0.067134671	0.064520864	0.720742081	0.972474617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	75	2	6599127	7324526	0.53937773	7.06E-09	-0.486942437	2.349975854	1	1	0.826771803	2	1	0.173228197	0.031962466	0.032886219	0.76125408	0.885982438	0	1	0.413385902	2	1	0.586614098	0.015981233	0.01644311	0.38062704	0.442991219	1	1	0.913385902	3	1	0.086614098	0.015981233	0.01644311	0.88062704	0.942991219	2	1	0.293946553	2	2	0.706053447	0.04631452	0.047426245	0.203630451	0.383904095	2	0	0.146973277	2	2	0.853026723	0.02315726	0.023713123	0.101815225	0.191952048	2	1	0.646973277	2	3	0.353026723	0.02315726	0.023713123	0.601815225	0.691952048
I-H-116990-T1-1-D1-1	76	2	7326428	7369087	0.969130006	0.430188492	-0.426184142	2.452190418	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	77	2	7374639	9348667	0.527723719	1.06E-13	-0.524420484	2.289039252	1	1	0.881048973	2	1	0.118951027	0.016779379	0.016709299	0.849769423	0.912710828	0	1	0.440524486	2	1	0.559475514	0.00838969	0.008353462	0.42429304	0.458165615	1	1	0.940524486	3	1	0.059475514	0.00838969	0.008657266	0.922704058	0.957596806	2	1	0.211522019	2	2	0.788477981	0.026702229	0.027581924	0.154099427	0.265783797	2	0	0.10576101	2	2	0.89423899	0.013351114	0.013790962	0.077049714	0.132891898	2	1	0.60576101	2	3	0.39423899	0.013351114	0.013790962	0.577049714	0.632891898
I-H-116990-T1-1-D1-1	78	2	9350706	15287581	0.669556228	1	0.026298477	3.365264555	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	79	2	15325180	15794742	0.842559252	2.28E-09	-0.309205137	2.661531337	2	0	0.63698975	2	1	0.36301025	0.0659255	0.066185236	0.484298356	0.74981944	2	0	0.818494875	2	2	0.181505125	0.03296275	0.033092618	0.742149178	0.87490972	3	0	0.450129601	3	1	0.549870399	0.098672591	0.099061345	0.221592003	0.619005039	3	0	0.7250648	3	2	0.2749352	0.049336295	0.049530672	0.610796001	0.80950252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	80	2	15825988	15983164	0.690229348	0.046863637	-0.624178862	2.134346908	2	0	0.10967246	2	1	0.89032754	0.052894699	0.052531629	-0.003498707	0.201071251	2	0	0.55483623	2	2	0.44516377	0.026447349	0.026265815	0.498250647	0.600535626	1	0	0.558466261	1	1	0.441533739	0.026620382	0.026437659	0.501510465	0.604464646	1	0	0.77923313	1	2	0.22076687	0.013310191	0.01321883	0.750755232	0.802232323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	81	2	15983664	16075254	0.958629953	0.013236323	-0.801326074	1.884679644	1	0	0.969447429	1	1	0.030552571	0.012479702	0.012641033	0.940131117	0.990391767	1	0	0.984723714	1	2	0.015276286	0.006239851	0.006320516	0.970065558	0.995195883	2	0	0.926292041	2	1	0.073707959	0.024797169	0.025117732	0.868040529	0.967908441	2	0	0.963146021	2	2	0.036853979	0.012398584	0.012558866	0.934020265	0.98395422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	82	2	16075447	16406949	0.770312217	2.25E-41	-0.806554692	1.877766251	1	0	0.711068978	1	1	0.288931022	0.023192146	0.022969159	0.665525126	0.755307224	1	0	0.855534489	1	2	0.144465511	0.011596073	0.011484579	0.832762563	0.877653612	2	0	0.412894058	2	1	0.587105942	0.046082795	0.045639718	0.322398426	0.500795454	2	0	0.706447029	2	2	0.293552971	0.023041397	0.022819859	0.661199213	0.750397727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	83	2	16407571	17358087	0.653671835	0.032660819	0.087164441	3.511414594	2	1	0.946553605	2	2	0.053446395	0.025403309	0.025462936	0.892575866	0.993574715	2	0	0.473276802	2	2	0.526723198	0.012701654	0.012731468	0.446287933	0.496787358	2	1	0.973276802	2	3	0.026723198	0.012701654	0.012731468	0.946287933	0.996787358	3	1	0.416733981	3	2	0.583266019	0.038021862	0.038111108	0.335943948	0.487111829	3	0	0.208366991	3	2	0.791633009	0.019010931	0.019055554	0.167971974	0.243555914	3	1	0.708366991	3	3	0.291633009	0.019010931	0.019055554	0.667971974	0.743555914
I-H-116990-T1-1-D1-1	84	2	17367723	17557050	0.886040708	0.004966405	0.062898689	3.452408078	3	0	0.625628242	3	1	0.374371758	0.142291068	0.142071383	0.310732615	0.855524087	3	0	0.812814121	3	2	0.187185879	0.071145534	0.071035692	0.655366307	0.927762043	4	0	0.497011926	4	1	0.502988074	0.189514096	0.189221503	0.077609915	0.803204744	4	0	0.748505963	4	2	0.251494037	0.094757048	0.094610751	0.538804957	0.901602372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	85	2	17557444	23739588	0.672427568	1	0.033500225	3.382237347	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	86	2	23740246	25041620	0.838601661	0.001276663	0.029244748	3.372197969	3	0	0.43325247	3	1	0.56674753	0.117821003	0.114873241	0.187132493	0.629549336	3	0	0.716626235	3	2	0.283373765	0.058910501	0.05743662	0.593566247	0.814774668	2	0	0.625713739	2	1	0.374286261	0.078719009	0.076749539	0.461275139	0.756864334	2	0	0.812856869	2	2	0.187143131	0.039359505	0.03837477	0.73063757	0.878432167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	87	2	25045250	29285987	0.663143247	1	0.057837359	3.440225147	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	88	2	29287227	29454725	0.919038472	0.078718801	0.134881142	3.630381387	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	89	2	29464624	37679934	0.669574744	1	-0.061794383	3.164364588	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	90	2	37680971	37779746	0.963822176	0.126745877	0.03922567	3.395791434	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	91	2	37786694	40884647	0.680251247	0.000618777	-0.008350735	3.2847787	2	1	0.857694521	3	1	0.142305479	0.043447001	0.042431076	0.772171239	0.941926589	1	1	0.428847261	3	1	0.571152739	0.0217235	0.021215538	0.38608562	0.470963295	2	1	0.928847261	4	1	0.071152739	0.0217235	0.021215538	0.88608562	0.970963295	3	1	0.596844908	3	2	0.403155092	0.02854409	0.027910955	0.539105517	0.650544429	3	0	0.298422454	3	2	0.701577546	0.014272045	0.013955477	0.269552758	0.325272215	3	1	0.798422454	3	3	0.201577546	0.014272045	0.013955477	0.769552758	0.825272215
I-H-116990-T1-1-D1-1	92	2	40889061	40982517	0.931106056	0.016585357	-0.099824775	3.081354356	3	0	0.790222135	3	1	0.209777865	0.088275706	0.089628857	0.594832419	0.940614632	3	0	0.895111067	3	2	0.104888933	0.044137853	0.044814429	0.797416209	0.970307316	2	0	0.864213646	2	1	0.135786354	0.058979094	0.059883167	0.733669138	0.964694443	2	0	0.932106823	2	2	0.067893177	0.029489547	0.029941584	0.866834569	0.982347222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	93	2	40982922	41199080	0.659551749	1	0.037515329	3.391736837	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	94	2	41199380	41334804	0.927606017	0.04591079	-0.107353554	3.065178922	3	0	0.778011617	3	1	0.221988383	0.114861886	0.116217702	0.506518424	0.951243636	3	0	0.889005809	3	2	0.110994191	0.057430943	0.058108851	0.753259212	0.975621818	2	0	0.856055509	2	1	0.143944491	0.076741952	0.077647806	0.674664462	0.971795933	2	0	0.928027754	2	2	0.071972246	0.038370976	0.038823903	0.837332231	0.985897967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	95	2	41336257	42361855	0.672735285	1	0.025637891	3.36371195	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	96	2	42363583	42989444	0.870542768	0.000428923	0.021954312	3.355067291	3	0	0.565086626	3	1	0.434913374	0.132524007	0.138910654	0.267685819	0.789508404	3	0	0.782543313	3	2	0.217456687	0.066262003	0.069455327	0.63384291	0.894754202	2	0	0.713795267	2	1	0.286204733	0.088542435	0.092809506	0.515094729	0.863736785	2	0	0.856897634	2	2	0.143102366	0.044271218	0.046404753	0.757547364	0.931868393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	97	2	42994484	49298647	0.67065848	1	0.052121442	3.426517875	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	98	2	49298926	49394372	0.929100948	0.04291763	-0.051343793	3.187561338	3	0	0.783238211	3	1	0.216761789	0.111692798	0.11313073	0.513855222	0.959572666	3	0	0.891619106	3	2	0.108380894	0.055846399	0.056565365	0.756927611	0.979786333	2	0	0.85954752	2	1	0.14045248	0.07462461	0.075585326	0.67956635	0.977360756	2	0	0.92977376	2	2	0.07022624	0.037312305	0.036417614	0.849935574	0.991111206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	99	2	49396331	51773393	0.665881648	1	0.012017572	3.331857437	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	100	2	51774235	51974992	0.971731804	0.273995649	-0.040746963	3.211254892	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
