event_id	subs_clone	event_type	color	n_junction	sample	presence	patient
21	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
22	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
23	R2 100%	reciprocal_translocation	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
24	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
25	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
26	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
27	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
28	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
29	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
30	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
31	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
32	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
33	R2 100%	reciprocal_translocation	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
34	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
35	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
36	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
37	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
38	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
39	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
40	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
41	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
42	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
43	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
44	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
45	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
46	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
47	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
48	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
49	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
50	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
51	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
52	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
53	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
54	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
55	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
56	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
57	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
58	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
59	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
60	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
61	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
62	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
63	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
64	R2 100%	complex_<4	#4F9E28	3	I-H-132387-T5-1-D1-2	0	H132387
65	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
66	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T5-1-D1-2	0	H132387
67	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
68	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
69	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T5-1-D1-2	0	H132387
1	trunk	tandem_duplication	#646464	1	I-H-132387-T6-1-D1-2	1	H132387
2	trunk	chromothripsis	#646464	60	I-H-132387-T6-1-D1-2	1	H132387
3	trunk	simple_deletion	#646464	1	I-H-132387-T6-1-D1-2	1	H132387
4	trunk	simple_deletion	#646464	1	I-H-132387-T6-1-D1-2	1	H132387
5	trunk	simple_deletion	#646464	1	I-H-132387-T6-1-D1-2	1	H132387
6	trunk	complex_<4	#646464	2	I-H-132387-T6-1-D1-2	1	H132387
7	trunk	tandem_duplication	#646464	1	I-H-132387-T6-1-D1-2	1	H132387
8	trunk	tandem_duplication	#646464	1	I-H-132387-T6-1-D1-2	1	H132387
9	R1 100%	tandem_duplication	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
10	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
11	R1 100%	tandem_duplication	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
12	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
13	R1 100%	complex_<4	#0070C0	3	I-H-132387-T6-1-D1-2	1	H132387
14	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
15	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
16	R1 100%	complex_<4	#0070C0	1	I-H-132387-T6-1-D1-2	1	H132387
17	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
18	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
19	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
20	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
21	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
22	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
23	R2 100%	reciprocal_translocation	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
24	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
25	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
26	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
27	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
28	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
29	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
30	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
31	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
32	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
33	R2 100%	reciprocal_translocation	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
34	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
35	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
36	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
37	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
38	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
39	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
40	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
41	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
42	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
43	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
44	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
45	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
46	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
47	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
48	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
49	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
50	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
51	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
52	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
53	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
54	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
55	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
56	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
57	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
58	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
59	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
60	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
61	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
62	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
63	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
64	R2 100%	complex_<4	#4F9E28	3	I-H-132387-T6-1-D1-2	0	H132387
65	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
66	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T6-1-D1-2	0	H132387
67	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
68	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
69	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T6-1-D1-2	0	H132387
1	trunk	tandem_duplication	#646464	1	I-H-132387-T7-1-D1-2	1	H132387
2	trunk	chromothripsis	#646464	60	I-H-132387-T7-1-D1-2	1	H132387
3	trunk	simple_deletion	#646464	1	I-H-132387-T7-1-D1-2	1	H132387
4	trunk	simple_deletion	#646464	1	I-H-132387-T7-1-D1-2	1	H132387
5	trunk	simple_deletion	#646464	1	I-H-132387-T7-1-D1-2	1	H132387
6	trunk	complex_<4	#646464	2	I-H-132387-T7-1-D1-2	1	H132387
7	trunk	tandem_duplication	#646464	1	I-H-132387-T7-1-D1-2	1	H132387
8	trunk	tandem_duplication	#646464	1	I-H-132387-T7-1-D1-2	1	H132387
9	R1 100%	tandem_duplication	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
10	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
11	R1 100%	tandem_duplication	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
12	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
13	R1 100%	complex_<4	#0070C0	3	I-H-132387-T7-1-D1-2	0	H132387
14	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
15	R1 100%	simple_deletion	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
16	R1 100%	complex_<4	#0070C0	1	I-H-132387-T7-1-D1-2	0	H132387
17	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
18	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
19	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
20	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
21	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
22	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
23	R2 100%	reciprocal_translocation	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
24	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
25	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
26	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
27	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
28	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
29	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
30	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
31	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
32	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
33	R2 100%	reciprocal_translocation	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
34	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
35	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
36	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
37	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
38	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
39	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
40	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
41	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
42	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
43	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
44	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
45	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
46	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
47	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
48	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
49	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
50	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
51	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
52	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
53	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
54	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
55	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
56	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
57	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
58	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
59	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
60	R2 100%	complex_<4	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
61	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
62	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
63	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
64	R2 100%	complex_<4	#4F9E28	3	I-H-132387-T7-1-D1-2	1	H132387
65	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
66	R2 100%	reciprocal_inversion	#4F9E28	2	I-H-132387-T7-1-D1-2	1	H132387
67	R2 100%	tandem_duplication	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
68	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
69	R2 100%	simple_deletion	#4F9E28	1	I-H-132387-T7-1-D1-2	1	H132387
1	trunk	unbalanced_translocation	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
2	trunk	simple_deletion	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
3	trunk	complex_4+	darkgrey	81	E-H-131224-T1-1-D1-1	1	H131224
4	trunk	simple_deletion	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
5	trunk	simple_deletion	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
6	trunk	simple_deletion	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
7	trunk	tandem_duplication	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
8	trunk	inversion	darkgrey	1	E-H-131224-T1-1-D1-1	1	H131224
9	trunk	complex_<4	darkgrey	2	E-H-131224-T1-1-D1-1	1	H131224
1	trunk	tandem_duplication	darkgrey	1	E-H-131225-T1-1-D1-1	1	H131225
2	trunk	simple_deletion	darkgrey	1	E-H-131225-T1-1-D1-1	1	H131225
3	trunk	unbalanced_translocation	darkgrey	1	E-H-131225-T1-1-D1-1	1	H131225
4	trunk	complex_<4	darkgrey	2	E-H-131225-T1-1-D1-1	1	H131225
5	trunk	tandem_duplication	darkgrey	1	E-H-131225-T1-1-D1-1	1	H131225
1	trunk	simple_deletion	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
2	trunk	unbalanced_translocation	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
3	trunk	DM_simple	darkgrey	17	E-H-131226-T1-1-D1-1	1	H131226
4	trunk	simple_deletion	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
5	trunk	simple_deletion	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
6	trunk	tandem_duplication	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
7	trunk	simple_deletion	darkgrey	1	E-H-131226-T1-1-D1-1	NA	H131226
8	trunk	tandem_duplication	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
9	trunk	tandem_duplication	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
10	trunk	simple_deletion	darkgrey	1	E-H-131226-T1-1-D1-1	1	H131226
1	trunk	tandem_duplication	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
2	trunk	simple_deletion	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
3	trunk	simple_deletion	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
4	trunk	simple_deletion	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
5	trunk	simple_deletion	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
6	trunk	tandem_duplication	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
7	trunk	simple_deletion	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
8	trunk	simple_deletion	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
9	trunk	tandem_duplication	darkgrey	1	E-H-131227-T1-1-D1-1	1	H131227
1	trunk	tandem_duplication	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
2	trunk	simple_deletion	darkgrey	1	E-H-131228-T1-1-D1-1	NA	H131228
3	trunk	simple_deletion	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
4	trunk	simple_deletion	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
5	trunk	simple_deletion	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
6	trunk	unbalanced_translocation	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
7	trunk	tandem_duplication	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
8	trunk	simple_deletion	darkgrey	1	E-H-131228-T1-1-D1-1	1	H131228
1	trunk	unbalanced_translocation	darkgrey	1	E-H-131229-T1-1-D1-1	1	H131229
2	trunk	DM_tandem_duplication	darkgrey	2	E-H-131229-T1-1-D1-1	1	H131229
3	trunk	simple_deletion	darkgrey	1	E-H-131229-T1-1-D1-1	1	H131229
1	trunk	unbalanced_translocation	darkgrey	1	E-H-131230-T1-1-D1-1	1	H131230
2	trunk	unbalanced_translocation	darkgrey	1	E-H-131230-T1-1-D1-1	1	H131230
3	trunk	tandem_duplication	darkgrey	1	E-H-131230-T1-1-D1-1	1	H131230
4	trunk	simple_deletion	darkgrey	1	E-H-131230-T1-1-D1-1	1	H131230
5	trunk	tandem_duplication	darkgrey	1	E-H-131230-T1-1-D1-1	1	H131230
1	trunk	unbalanced_translocation	darkgrey	1	E-H-131231-T1-1-D1-1	NA	H131231
2	trunk	complex_4+	darkgrey	5	E-H-131231-T1-1-D1-1	1	H131231
3	trunk	tandem_duplication	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
4	trunk	complex_<4	darkgrey	2	E-H-131231-T1-1-D1-1	1	H131231
5	trunk	unbalanced_translocation	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
6	trunk	simple_deletion	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
7	trunk	tandem_duplication	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
8	trunk	tandem_duplication	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
9	trunk	simple_deletion	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
10	trunk	complex_<4	darkgrey	3	E-H-131231-T1-1-D1-1	1	H131231
11	trunk	simple_deletion	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
12	trunk	unbalanced_translocation	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
13	trunk	complex_<4	darkgrey	2	E-H-131231-T1-1-D1-1	1	H131231
14	trunk	simple_deletion	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
15	trunk	tandem_duplication	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
16	trunk	tandem_duplication	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
17	trunk	tandem_duplication	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
18	trunk	simple_deletion	darkgrey	1	E-H-131231-T1-1-D1-1	1	H131231
1	trunk	simple_deletion	darkgrey	1	E-H-131232-T1-1-D1-1	1	H131232
2	trunk	unbalanced_translocation	darkgrey	1	E-H-131232-T1-1-D1-1	1	H131232
3	trunk	complex_<4	darkgrey	3	E-H-131232-T1-1-D1-1	1	H131232
4	trunk	tandem_duplication	darkgrey	1	E-H-131232-T1-1-D1-1	1	H131232
1	trunk	simple_deletion	#646464	1	E-H-131233-T1-1-D1-1	1	H134821
2	trunk	simple_deletion	#646464	1	E-H-131233-T1-1-D1-1	0	H134821
3	trunk	tandem_duplication	#646464	1	E-H-131233-T1-1-D1-1	1	H134821
4	trunk	simple_deletion	#646464	1	E-H-131233-T1-1-D1-1	1	H134821
5	D1 92% / D4,D1,D2,R1,R2 100%	complex_<4	#974706	2	E-H-131233-T1-1-D1-1	1	H134821
7	D1 92% / D4,D1,D2,R1,R2 100%	simple_deletion	#974706	1	E-H-131233-T1-1-D1-1	1	H134821
8	D1 92% / D4,D1,D2,R1,R2 100%	tandem_duplication	#974706	1	E-H-131233-T1-1-D1-1	1	H134821
9	D4 100% / D3 88%	unbalanced_translocation	#B98459	1	E-H-131233-T1-1-D1-1	1	H134821
10	D4 100% / D3 88%	tandem_duplication	#B98459	1	E-H-131233-T1-1-D1-1	1	H134821
11	D4 100% / D3 88%	tandem_duplication	#B98459	1	E-H-131233-T1-1-D1-1	1	H134821
12	D4 100% / D3 88%	tandem_duplication	#B98459	1	E-H-131233-T1-1-D1-1	1	H134821
13	R1 100%	reciprocal_inversion	#DC51BC	2	E-H-131233-T1-1-D1-1	0	H134821
14	R2 26%	simple_deletion	#7FABFF	1	E-H-131233-T1-1-D1-1	0	H134821
15	R2 26%	inversion	#7FABFF	1	E-H-131233-T1-1-D1-1	0	H134821
16	R4 64%	complex_<4	#BB7FFB	3	E-H-131233-T1-1-D1-1	0	H134821
17	R4 64%	complex_<4	#BB7FFB	2	E-H-131233-T1-1-D1-1	0	H134821
18	R4 64%	complex_<4	#BB7FFB	2	E-H-131233-T1-1-D1-1	0	H134821
19	R4 64%	reciprocal_inversion	#BB7FFB	2	E-H-131233-T1-1-D1-1	0	H134821
20	R4 64%	complex_<4	#BB7FFB	2	E-H-131233-T1-1-D1-1	0	H134821
21	R4 64%	tandem_duplication	#BB7FFB	1	E-H-131233-T1-1-D1-1	0	H134821
22	R4 64%	simple_deletion	#BB7FFB	1	E-H-131233-T1-1-D1-1	0	H134821
23	R4 64%	simple_deletion	#BB7FFB	1	E-H-131233-T1-1-D1-1	0	H134821
24	R4 64%	complex_<4	#BB7FFB	2	E-H-131233-T1-1-D1-1	0	H134821
26	R4 64%	unbalanced_translocation	#BB7FFB	1	E-H-131233-T1-1-D1-1	0	H134821
27	R4,R5 100%	tandem_duplication	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
28	R4,R5 100%	simple_deletion	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
29	R4,R5 100%	tandem_duplication	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
30	R4,R5 100%	tandem_duplication	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
31	R4,R5 100%	tandem_duplication	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
32	R4,R5 100%	tandem_duplication	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
33	R4,R5 100%	simple_deletion	#7800F8	1	E-H-131233-T1-1-D1-1	0	H134821
34	R5 100%	tandem_duplication	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
35	R5 100%	tandem_duplication	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
36	R5 100%	simple_deletion	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
37	R5 100%	tandem_duplication	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
38	R5 100%	simple_deletion	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
39	R5 100%	complex_<4	#FF9D00	2	E-H-131233-T1-1-D1-1	0	H134821
41	R5 100%	tandem_duplication	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
42	R5 100%	simple_deletion	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
43	R5 100%	tandem_duplication	#FF9D00	1	E-H-131233-T1-1-D1-1	0	H134821
44	R5 100%	reciprocal_inversion	#FF9D00	3	E-H-131233-T1-1-D1-1	0	H134821
